============================================================
EXECUTANDO EXEMPLOS DO BIONIX
============================================================

[1/4] Exemplo 1: Testes do Núcleo (exemplo)...

[2/4] Exemplo 2: Modelo Linear com CSV e persistência...

[3/4] Exemplo 3: Espirais intercaladas com BMP + autograd + MLP...

[4/4] Exemplo 4: Reconhecimento de dígitos 0-9 com MLP...
--- Exemplo e000004: reconhecimento de dígitos (0-9) com MLP ---
Arquivos split | treino: 2240 | valid: 480 | teste: 480
Redimensionamento alvo: 32 x 32
Carregando 2240 imagens...
  progresso: 500 / 2240
  progresso: 1000 / 2240
  progresso: 1500 / 2240
  progresso: 2000 / 2240
Carregando 480 imagens...
Carregando 480 imagens...
Amostras treino: 2240 | Features: 1024
Amostras validação: 480 | Amostras teste: 480 | Classes: 10
Carregando pesos salvos de: exemplos/e000004_reconhecimento_digitos/pesos_mlp_digits.txt
Configuração MLP | Ativação saída: softmax | Perda: cross_entropy
Epocas: 1500 | Lote: 64 | LR: 0.005 | ReduceOnPlateau: True | FatorReduceLR: 0.5 | PacienciaReduceLR: 5 | LRMinReduce: 0.0001 | InferenciaSomente: False | SalvarCheckpoint: True
Época 207 | Loss treino médio: 1.9149935 | Loss validação: 1.9761281 | Acc validação: 0.36666667 | LR: 0.0001
Época 208 | Loss treino médio: 1.9149972 | Loss validação: 1.9760774 | Acc validação: 0.36458334 | LR: 0.0001
Época 209 | Loss treino médio: 1.9147104 | Loss validação: 1.9760219 | Acc validação: 0.36458334 | LR: 0.0001
Época 210 | Loss treino médio: 1.9147397 | Loss validação: 1.9759979 | Acc validação: 0.36666667 | LR: 0.0001
Época 211 | Loss treino médio: 1.9146829 | Loss validação: 1.9758165 | Acc validação: 0.36666667 | LR: 0.0001
Época 212 | Loss treino médio: 1.9144747 | Loss validação: 1.9757102 | Acc validação: 0.36458334 | LR: 0.0001
Época 213 | Loss treino médio: 1.9143827 | Loss validação: 1.9757457 | Acc validação: 0.3625 | LR: 0.0001
Época 214 | Loss treino médio: 1.9142896 | Loss validação: 1.9756105 | Acc validação: 0.36458334 | LR: 0.0001
Época 215 | Loss treino médio: 1.9142798 | Loss validação: 1.9755529 | Acc validação: 0.36458334 | LR: 0.0001
Época 216 | Loss treino médio: 1.914072 | Loss validação: 1.9755188 | Acc validação: 0.36666667 | LR: 0.0001
Época 217 | Loss treino médio: 1.9140204 | Loss validação: 1.9753796 | Acc validação: 0.36666667 | LR: 0.0001
Época 218 | Loss treino médio: 1.9138775 | Loss validação: 1.9752254 | Acc validação: 0.36458334 | LR: 0.0001
Época 219 | Loss treino médio: 1.9137357 | Loss validação: 1.9751518 | Acc validação: 0.3625 | LR: 0.0001
Época 220 | Loss treino médio: 1.9134727 | Loss validação: 1.9750743 | Acc validação: 0.36458334 | LR: 0.0001
Época 221 | Loss treino médio: 1.9134858 | Loss validação: 1.9750706 | Acc validação: 0.36458334 | LR: 0.0001
Época 222 | Loss treino médio: 1.9133219 | Loss validação: 1.9749888 | Acc validação: 0.36458334 | LR: 0.0001
Época 223 | Loss treino médio: 1.9134421 | Loss validação: 1.9748905 | Acc validação: 0.36458334 | LR: 0.0001
Época 224 | Loss treino médio: 1.9132041 | Loss validação: 1.9747901 | Acc validação: 0.36666667 | LR: 0.0001
Época 225 | Loss treino médio: 1.9131897 | Loss validação: 1.974697 | Acc validação: 0.36458334 | LR: 0.0001
Época 226 | Loss treino médio: 1.9129857 | Loss validação: 1.9747015 | Acc validação: 0.36666667 | LR: 0.0001
Época 227 | Loss treino médio: 1.9128006 | Loss validação: 1.9745804 | Acc validação: 0.36666667 | LR: 0.0001
Época 228 | Loss treino médio: 1.9128336 | Loss validação: 1.9744511 | Acc validação: 0.36458334 | LR: 0.0001
Época 229 | Loss treino médio: 1.9127434 | Loss validação: 1.9743273 | Acc validação: 0.36458334 | LR: 0.0001
Época 230 | Loss treino médio: 1.91271 | Loss validação: 1.9742872 | Acc validação: 0.3625 | LR: 0.0001
Época 231 | Loss treino médio: 1.9125048 | Loss validação: 1.9741801 | Acc validação: 0.36458334 | LR: 0.0001
Época 232 | Loss treino médio: 1.9124104 | Loss validação: 1.9740926 | Acc validação: 0.36458334 | LR: 0.0001
Época 233 | Loss treino médio: 1.9123464 | Loss validação: 1.9740148 | Acc validação: 0.36666667 | LR: 0.0001
Época 234 | Loss treino médio: 1.912207 | Loss validação: 1.9739535 | Acc validação: 0.36666667 | LR: 0.0001
Época 235 | Loss treino médio: 1.912142 | Loss validação: 1.9738355 | Acc validação: 0.36041668 | LR: 0.0001
Época 236 | Loss treino médio: 1.9120996 | Loss validação: 1.9737954 | Acc validação: 0.36458334 | LR: 0.0001
Época 237 | Loss treino médio: 1.9119049 | Loss validação: 1.9737449 | Acc validação: 0.3625 | LR: 0.0001
Época 238 | Loss treino médio: 1.9117769 | Loss validação: 1.9736925 | Acc validação: 0.36458334 | LR: 0.0001
Época 239 | Loss treino médio: 1.9117253 | Loss validação: 1.9735903 | Acc validação: 0.36666667 | LR: 0.0001
Época 240 | Loss treino médio: 1.9116235 | Loss validação: 1.9734985 | Acc validação: 0.3625 | LR: 0.0001
Época 241 | Loss treino médio: 1.9114467 | Loss validação: 1.9733605 | Acc validação: 0.3625 | LR: 0.0001
Época 242 | Loss treino médio: 1.911393 | Loss validação: 1.9732033 | Acc validação: 0.36458334 | LR: 0.0001
Época 243 | Loss treino médio: 1.9111605 | Loss validação: 1.973232 | Acc validação: 0.36666667 | LR: 0.0001
Época 244 | Loss treino médio: 1.9112943 | Loss validação: 1.9731656 | Acc validação: 0.36666667 | LR: 0.0001
Época 245 | Loss treino médio: 1.9111638 | Loss validação: 1.9730593 | Acc validação: 0.36666667 | LR: 0.0001
Época 246 | Loss treino médio: 1.9108882 | Loss validação: 1.9729179 | Acc validação: 0.36666667 | LR: 0.0001
Época 247 | Loss treino médio: 1.9108934 | Loss validação: 1.9729935 | Acc validação: 0.36666667 | LR: 0.0001
Época 248 | Loss treino médio: 1.9107742 | Loss validação: 1.9729124 | Acc validação: 0.36666667 | LR: 0.0001
Época 249 | Loss treino médio: 1.9106737 | Loss validação: 1.9728177 | Acc validação: 0.36666667 | LR: 0.0001
Época 250 | Loss treino médio: 1.9104052 | Loss validação: 1.9726209 | Acc validação: 0.36875 | LR: 0.0001
Época 251 | Loss treino médio: 1.9103396 | Loss validação: 1.9726483 | Acc validação: 0.36458334 | LR: 0.0001
Época 252 | Loss treino médio: 1.9103733 | Loss validação: 1.9724919 | Acc validação: 0.36666667 | LR: 0.0001
Época 253 | Loss treino médio: 1.9101913 | Loss validação: 1.9725175 | Acc validação: 0.36666667 | LR: 0.0001
Época 254 | Loss treino médio: 1.9102178 | Loss validação: 1.9723758 | Acc validação: 0.36666667 | LR: 0.0001
Época 255 | Loss treino médio: 1.9101094 | Loss validação: 1.9722444 | Acc validação: 0.36458334 | LR: 0.0001
Época 256 | Loss treino médio: 1.9100039 | Loss validação: 1.9721465 | Acc validação: 0.36458334 | LR: 0.0001
Época 257 | Loss treino médio: 1.9098021 | Loss validação: 1.9720677 | Acc validação: 0.36666667 | LR: 0.0001
Época 258 | Loss treino médio: 1.9098498 | Loss validação: 1.9719781 | Acc validação: 0.36458334 | LR: 0.0001
Época 259 | Loss treino médio: 1.9096227 | Loss validação: 1.9719385 | Acc validação: 0.36458334 | LR: 0.0001
Época 260 | Loss treino médio: 1.9095072 | Loss validação: 1.9718741 | Acc validação: 0.36666667 | LR: 0.0001
Época 261 | Loss treino médio: 1.9095719 | Loss validação: 1.9718024 | Acc validação: 0.36666667 | LR: 0.0001
Época 262 | Loss treino médio: 1.9093491 | Loss validação: 1.9716834 | Acc validação: 0.36458334 | LR: 0.0001
Época 263 | Loss treino médio: 1.909421 | Loss validação: 1.9715673 | Acc validação: 0.36458334 | LR: 0.0001
Época 264 | Loss treino médio: 1.9090763 | Loss validação: 1.9714762 | Acc validação: 0.36666667 | LR: 0.0001
Época 265 | Loss treino médio: 1.9091008 | Loss validação: 1.9714375 | Acc validação: 0.36458334 | LR: 0.0001
Época 266 | Loss treino médio: 1.9089247 | Loss validação: 1.9713924 | Acc validação: 0.36666667 | LR: 0.0001
Época 267 | Loss treino médio: 1.9088479 | Loss validação: 1.9712797 | Acc validação: 0.36666667 | LR: 0.0001
Época 268 | Loss treino médio: 1.9087424 | Loss validação: 1.9712276 | Acc validação: 0.36666667 | LR: 0.0001
Época 269 | Loss treino médio: 1.9085878 | Loss validação: 1.971122 | Acc validação: 0.36666667 | LR: 0.0001
Época 270 | Loss treino médio: 1.9085572 | Loss validação: 1.971052 | Acc validação: 0.36666667 | LR: 0.0001
Época 271 | Loss treino médio: 1.9084967 | Loss validação: 1.970922 | Acc validação: 0.36666667 | LR: 0.0001
Época 272 | Loss treino médio: 1.9083768 | Loss validação: 1.9708687 | Acc validação: 0.36458334 | LR: 0.0001
Época 273 | Loss treino médio: 1.9083355 | Loss validação: 1.9708244 | Acc validação: 0.36666667 | LR: 0.0001
Época 274 | Loss treino médio: 1.9081942 | Loss validação: 1.97076 | Acc validação: 0.36666667 | LR: 0.0001
Época 275 | Loss treino médio: 1.908049 | Loss validação: 1.9706614 | Acc validação: 0.36666667 | LR: 0.0001
Época 276 | Loss treino médio: 1.9080385 | Loss validação: 1.9705503 | Acc validação: 0.36666667 | LR: 0.0001
Época 277 | Loss treino médio: 1.9078211 | Loss validação: 1.9704857 | Acc validação: 0.36666667 | LR: 0.0001
Época 278 | Loss treino médio: 1.9076685 | Loss validação: 1.9703637 | Acc validação: 0.36666667 | LR: 0.0001
Época 279 | Loss treino médio: 1.9076532 | Loss validação: 1.9702505 | Acc validação: 0.36666667 | LR: 0.0001
Época 280 | Loss treino médio: 1.9074764 | Loss validação: 1.97014 | Acc validação: 0.36458334 | LR: 0.0001
Época 281 | Loss treino médio: 1.9075459 | Loss validação: 1.9700456 | Acc validação: 0.36458334 | LR: 0.0001
Época 282 | Loss treino médio: 1.9074099 | Loss validação: 1.9700203 | Acc validação: 0.36875 | LR: 0.0001
Época 283 | Loss treino médio: 1.9072481 | Loss validação: 1.9699136 | Acc validação: 0.36666667 | LR: 0.0001
Época 284 | Loss treino médio: 1.9070622 | Loss validação: 1.9697853 | Acc validação: 0.36875 | LR: 0.0001
Época 285 | Loss treino médio: 1.907053 | Loss validação: 1.9697111 | Acc validação: 0.36666667 | LR: 0.0001
Época 286 | Loss treino médio: 1.9067925 | Loss validação: 1.9696192 | Acc validação: 0.36875 | LR: 0.0001
Época 287 | Loss treino médio: 1.9068198 | Loss validação: 1.9695585 | Acc validação: 0.36666667 | LR: 0.0001
Época 288 | Loss treino médio: 1.9067564 | Loss validação: 1.9694998 | Acc validação: 0.36666667 | LR: 0.0001
Época 289 | Loss treino médio: 1.9066326 | Loss validação: 1.9693961 | Acc validação: 0.36666667 | LR: 0.0001
Época 290 | Loss treino médio: 1.9065188 | Loss validação: 1.9693859 | Acc validação: 0.36666667 | LR: 0.0001
Época 291 | Loss treino médio: 1.9064718 | Loss validação: 1.9693211 | Acc validação: 0.36875 | LR: 0.0001
Época 292 | Loss treino médio: 1.9062845 | Loss validação: 1.9692142 | Acc validação: 0.36875 | LR: 0.0001
Época 293 | Loss treino médio: 1.9061732 | Loss validação: 1.9691694 | Acc validação: 0.36875 | LR: 0.0001
Época 294 | Loss treino médio: 1.9062986 | Loss validação: 1.9690276 | Acc validação: 0.36875 | LR: 0.0001
Época 295 | Loss treino médio: 1.9059943 | Loss validação: 1.9689465 | Acc validação: 0.36875 | LR: 0.0001
Época 296 | Loss treino médio: 1.9058346 | Loss validação: 1.9688307 | Acc validação: 0.36666667 | LR: 0.0001
Época 297 | Loss treino médio: 1.9058472 | Loss validação: 1.968773 | Acc validação: 0.36666667 | LR: 0.0001
Época 298 | Loss treino médio: 1.9057573 | Loss validação: 1.9686257 | Acc validação: 0.37083334 | LR: 0.0001
Época 299 | Loss treino médio: 1.9055247 | Loss validação: 1.9686081 | Acc validação: 0.36666667 | LR: 0.0001
Época 300 | Loss treino médio: 1.9054644 | Loss validação: 1.9685165 | Acc validação: 0.36666667 | LR: 0.0001
Época 301 | Loss treino médio: 1.9054931 | Loss validação: 1.9684441 | Acc validação: 0.36875 | LR: 0.0001
Época 302 | Loss treino médio: 1.905235 | Loss validação: 1.9683781 | Acc validação: 0.36666667 | LR: 0.0001
Época 303 | Loss treino médio: 1.9053255 | Loss validação: 1.9682757 | Acc validação: 0.37083334 | LR: 0.0001
Época 304 | Loss treino médio: 1.9052161 | Loss validação: 1.968272 | Acc validação: 0.36666667 | LR: 0.0001
Época 305 | Loss treino médio: 1.9049465 | Loss validação: 1.9682281 | Acc validação: 0.36666667 | LR: 0.0001
Época 306 | Loss treino médio: 1.9048686 | Loss validação: 1.9680599 | Acc validação: 0.36666667 | LR: 0.0001
Época 307 | Loss treino médio: 1.9047531 | Loss validação: 1.9679765 | Acc validação: 0.36875 | LR: 0.0001
Época 308 | Loss treino médio: 1.9046921 | Loss validação: 1.9679263 | Acc validação: 0.36666667 | LR: 0.0001
Época 309 | Loss treino médio: 1.9045796 | Loss validação: 1.9678097 | Acc validação: 0.36875 | LR: 0.0001
Época 310 | Loss treino médio: 1.9043732 | Loss validação: 1.9677371 | Acc validação: 0.36875 | LR: 0.0001
Época 311 | Loss treino médio: 1.9044031 | Loss validação: 1.9676727 | Acc validação: 0.36666667 | LR: 0.0001
Época 312 | Loss treino médio: 1.9044429 | Loss validação: 1.9675367 | Acc validação: 0.36666667 | LR: 0.0001
Época 313 | Loss treino médio: 1.9041003 | Loss validação: 1.9674243 | Acc validação: 0.36666667 | LR: 0.0001
Época 314 | Loss treino médio: 1.9040748 | Loss validação: 1.967339 | Acc validação: 0.36666667 | LR: 0.0001
Época 315 | Loss treino médio: 1.9039835 | Loss validação: 1.967268 | Acc validação: 0.36666667 | LR: 0.0001
Época 316 | Loss treino médio: 1.9037868 | Loss validação: 1.9672108 | Acc validação: 0.36875 | LR: 0.0001
Época 317 | Loss treino médio: 1.9038241 | Loss validação: 1.9670551 | Acc validação: 0.37083334 | LR: 0.0001
Época 318 | Loss treino médio: 1.9035668 | Loss validação: 1.9669904 | Acc validação: 0.36875 | LR: 0.0001
Época 319 | Loss treino médio: 1.9036682 | Loss validação: 1.9669663 | Acc validação: 0.36875 | LR: 0.0001
Época 320 | Loss treino médio: 1.9035773 | Loss validação: 1.9668734 | Acc validação: 0.36875 | LR: 0.0001
Época 321 | Loss treino médio: 1.9034258 | Loss validação: 1.966734 | Acc validação: 0.36666667 | LR: 0.0001
Época 322 | Loss treino médio: 1.90327 | Loss validação: 1.9667383 | Acc validação: 0.36666667 | LR: 0.0001
Época 323 | Loss treino médio: 1.903067 | Loss validação: 1.9665897 | Acc validação: 0.37083334 | LR: 0.0001
Época 324 | Loss treino médio: 1.9030901 | Loss validação: 1.9665473 | Acc validação: 0.37083334 | LR: 0.0001
Época 325 | Loss treino médio: 1.9030402 | Loss validação: 1.9665276 | Acc validação: 0.36666667 | LR: 0.0001
Época 326 | Loss treino médio: 1.9028497 | Loss validação: 1.9663749 | Acc validação: 0.36666667 | LR: 0.0001
Época 327 | Loss treino médio: 1.9027908 | Loss validação: 1.9662345 | Acc validação: 0.36875 | LR: 0.0001
Época 328 | Loss treino médio: 1.90266 | Loss validação: 1.9661548 | Acc validação: 0.36875 | LR: 0.0001
Época 329 | Loss treino médio: 1.9026147 | Loss validação: 1.9660732 | Acc validação: 0.36875 | LR: 0.0001
Época 330 | Loss treino médio: 1.9024377 | Loss validação: 1.9659504 | Acc validação: 0.36666667 | LR: 0.0001
Época 331 | Loss treino médio: 1.9023647 | Loss validação: 1.9659718 | Acc validação: 0.36875 | LR: 0.0001
Época 332 | Loss treino médio: 1.902211 | Loss validação: 1.9658904 | Acc validação: 0.37083334 | LR: 0.0001
Época 333 | Loss treino médio: 1.9021327 | Loss validação: 1.9658665 | Acc validação: 0.36666667 | LR: 0.0001
Época 334 | Loss treino médio: 1.9021378 | Loss validação: 1.9657608 | Acc validação: 0.36666667 | LR: 0.0001
Época 335 | Loss treino médio: 1.9020323 | Loss validação: 1.9657686 | Acc validação: 0.37083334 | LR: 0.0001
Época 336 | Loss treino médio: 1.9018731 | Loss validação: 1.9656189 | Acc validação: 0.37083334 | LR: 0.0001
Época 337 | Loss treino médio: 1.9017744 | Loss validação: 1.9655346 | Acc validação: 0.36875 | LR: 0.0001
Época 338 | Loss treino médio: 1.9017563 | Loss validação: 1.9654306 | Acc validação: 0.37083334 | LR: 0.0001
Época 339 | Loss treino médio: 1.9016724 | Loss validação: 1.9653281 | Acc validação: 0.37291667 | LR: 0.0001
Época 340 | Loss treino médio: 1.9014064 | Loss validação: 1.9652603 | Acc validação: 0.37083334 | LR: 0.0001
Época 341 | Loss treino médio: 1.9014274 | Loss validação: 1.9651858 | Acc validação: 0.36875 | LR: 0.0001
Época 342 | Loss treino médio: 1.9013317 | Loss validação: 1.9651096 | Acc validação: 0.36875 | LR: 0.0001
Época 343 | Loss treino médio: 1.9012307 | Loss validação: 1.9650304 | Acc validação: 0.36666667 | LR: 0.0001
Época 344 | Loss treino médio: 1.901096 | Loss validação: 1.9649866 | Acc validação: 0.37083334 | LR: 0.0001
Época 345 | Loss treino médio: 1.9009962 | Loss validação: 1.9648936 | Acc validação: 0.36875 | LR: 0.0001
Época 346 | Loss treino médio: 1.9008414 | Loss validação: 1.9647461 | Acc validação: 0.37291667 | LR: 0.0001
Época 347 | Loss treino médio: 1.900868 | Loss validação: 1.9646993 | Acc validação: 0.37083334 | LR: 0.0001
Época 348 | Loss treino médio: 1.9006648 | Loss validação: 1.9646677 | Acc validação: 0.37291667 | LR: 0.0001
Época 349 | Loss treino médio: 1.9007601 | Loss validação: 1.9645619 | Acc validação: 0.36875 | LR: 0.0001
Época 350 | Loss treino médio: 1.9004929 | Loss validação: 1.9644545 | Acc validação: 0.36666667 | LR: 0.0001
Época 351 | Loss treino médio: 1.9004419 | Loss validação: 1.9643328 | Acc validação: 0.36875 | LR: 0.0001
Época 352 | Loss treino médio: 1.9003543 | Loss validação: 1.9642258 | Acc validação: 0.37083334 | LR: 0.0001
Época 353 | Loss treino médio: 1.9001831 | Loss validação: 1.9641227 | Acc validação: 0.37291667 | LR: 0.0001
Época 354 | Loss treino médio: 1.9001188 | Loss validação: 1.9640685 | Acc validação: 0.37083334 | LR: 0.0001
Época 355 | Loss treino médio: 1.9000326 | Loss validação: 1.9640187 | Acc validação: 0.37083334 | LR: 0.0001
Época 356 | Loss treino médio: 1.8998308 | Loss validação: 1.9639194 | Acc validação: 0.37083334 | LR: 0.0001
Época 357 | Loss treino médio: 1.8999161 | Loss validação: 1.9638585 | Acc validação: 0.37083334 | LR: 0.0001
Época 358 | Loss treino médio: 1.8996639 | Loss validação: 1.9637771 | Acc validação: 0.37083334 | LR: 0.0001
Época 359 | Loss treino médio: 1.8995593 | Loss validação: 1.9636718 | Acc validação: 0.36875 | LR: 0.0001
Época 360 | Loss treino médio: 1.8994123 | Loss validação: 1.9635836 | Acc validação: 0.37083334 | LR: 0.0001
Época 361 | Loss treino médio: 1.8994352 | Loss validação: 1.9635053 | Acc validação: 0.36875 | LR: 0.0001
Época 362 | Loss treino médio: 1.899106 | Loss validação: 1.9634473 | Acc validação: 0.37083334 | LR: 0.0001
Época 363 | Loss treino médio: 1.8991446 | Loss validação: 1.9633592 | Acc validação: 0.37291667 | LR: 0.0001
Época 364 | Loss treino médio: 1.8991265 | Loss validação: 1.9632968 | Acc validação: 0.37291667 | LR: 0.0001
Época 365 | Loss treino médio: 1.8988094 | Loss validação: 1.9632552 | Acc validação: 0.36875 | LR: 0.0001
Época 366 | Loss treino médio: 1.8988903 | Loss validação: 1.9631587 | Acc validação: 0.37083334 | LR: 0.0001
Época 367 | Loss treino médio: 1.8988284 | Loss validação: 1.9630888 | Acc validação: 0.37083334 | LR: 0.0001
Época 368 | Loss treino médio: 1.8987542 | Loss validação: 1.9629886 | Acc validação: 0.37291667 | LR: 0.0001
Época 369 | Loss treino médio: 1.8985425 | Loss validação: 1.9629436 | Acc validação: 0.37291667 | LR: 0.0001
Época 370 | Loss treino médio: 1.8985646 | Loss validação: 1.9628607 | Acc validação: 0.375 | LR: 0.0001
Época 371 | Loss treino médio: 1.898407 | Loss validação: 1.96275 | Acc validação: 0.375 | LR: 0.0001
Época 372 | Loss treino médio: 1.8982728 | Loss validação: 1.96263 | Acc validação: 0.37291667 | LR: 0.0001
Época 373 | Loss treino médio: 1.8981629 | Loss validação: 1.9626447 | Acc validação: 0.36875 | LR: 0.0001
Época 374 | Loss treino médio: 1.8981457 | Loss validação: 1.9625376 | Acc validação: 0.37083334 | LR: 0.0001
Época 375 | Loss treino médio: 1.8980439 | Loss validação: 1.9624501 | Acc validação: 0.37291667 | LR: 0.0001
Época 376 | Loss treino médio: 1.8977553 | Loss validação: 1.9622848 | Acc validação: 0.37291667 | LR: 0.0001
Época 377 | Loss treino médio: 1.897959 | Loss validação: 1.9622378 | Acc validação: 0.37291667 | LR: 0.0001
Época 378 | Loss treino médio: 1.8975972 | Loss validação: 1.9622152 | Acc validação: 0.37083334 | LR: 0.0001
Época 379 | Loss treino médio: 1.8975662 | Loss validação: 1.96215 | Acc validação: 0.37083334 | LR: 0.0001
Época 380 | Loss treino médio: 1.8976043 | Loss validação: 1.9620845 | Acc validação: 0.37083334 | LR: 0.0001
Época 381 | Loss treino médio: 1.8973343 | Loss validação: 1.9619392 | Acc validação: 0.37083334 | LR: 0.0001
Época 382 | Loss treino médio: 1.8971878 | Loss validação: 1.9618944 | Acc validação: 0.36875 | LR: 0.0001
Época 383 | Loss treino médio: 1.8970876 | Loss validação: 1.9616963 | Acc validação: 0.37083334 | LR: 0.0001
Época 384 | Loss treino médio: 1.8971028 | Loss validação: 1.96161 | Acc validação: 0.36666667 | LR: 0.0001
Época 385 | Loss treino médio: 1.8968945 | Loss validação: 1.9615424 | Acc validação: 0.37083334 | LR: 0.0001
Época 386 | Loss treino médio: 1.89693 | Loss validação: 1.9614815 | Acc validação: 0.37291667 | LR: 0.0001
Época 387 | Loss treino médio: 1.8968222 | Loss validação: 1.9614688 | Acc validação: 0.375 | LR: 0.0001
Época 388 | Loss treino médio: 1.8967571 | Loss validação: 1.9614542 | Acc validação: 0.37083334 | LR: 0.0001
Época 389 | Loss treino médio: 1.8966706 | Loss validação: 1.961374 | Acc validação: 0.37291667 | LR: 0.0001
Época 390 | Loss treino médio: 1.8966348 | Loss validação: 1.9611812 | Acc validação: 0.375 | LR: 0.0001
Época 391 | Loss treino médio: 1.8964375 | Loss validação: 1.9611299 | Acc validação: 0.37291667 | LR: 0.0001
Época 392 | Loss treino médio: 1.8962289 | Loss validação: 1.9610309 | Acc validação: 0.375 | LR: 0.0001
Época 393 | Loss treino médio: 1.8962008 | Loss validação: 1.9609406 | Acc validação: 0.375 | LR: 0.0001
Época 394 | Loss treino médio: 1.8961971 | Loss validação: 1.9608256 | Acc validação: 0.37083334 | LR: 0.0001
Época 395 | Loss treino médio: 1.8960031 | Loss validação: 1.960715 | Acc validação: 0.375 | LR: 0.0001
Época 396 | Loss treino médio: 1.8958566 | Loss validação: 1.9607194 | Acc validação: 0.37291667 | LR: 0.0001
Época 397 | Loss treino médio: 1.8958365 | Loss validação: 1.9605877 | Acc validação: 0.37083334 | LR: 0.0001
Época 398 | Loss treino médio: 1.8956496 | Loss validação: 1.9605502 | Acc validação: 0.37291667 | LR: 0.0001
Época 399 | Loss treino médio: 1.8957162 | Loss validação: 1.9605309 | Acc validação: 0.375 | LR: 0.0001
Época 400 | Loss treino médio: 1.8954446 | Loss validação: 1.9605145 | Acc validação: 0.37083334 | LR: 0.0001
Época 401 | Loss treino médio: 1.8954313 | Loss validação: 1.9603702 | Acc validação: 0.36875 | LR: 0.0001
Época 402 | Loss treino médio: 1.8952414 | Loss validação: 1.9602909 | Acc validação: 0.36875 | LR: 0.0001
Época 403 | Loss treino médio: 1.8951269 | Loss validação: 1.9601845 | Acc validação: 0.37083334 | LR: 0.0001
Época 404 | Loss treino médio: 1.8951109 | Loss validação: 1.9600805 | Acc validação: 0.37083334 | LR: 0.0001
Época 405 | Loss treino médio: 1.8948482 | Loss validação: 1.9599533 | Acc validação: 0.37083334 | LR: 0.0001
Época 406 | Loss treino médio: 1.8949049 | Loss validação: 1.959885 | Acc validação: 0.37083334 | LR: 0.0001
Época 407 | Loss treino médio: 1.8948399 | Loss validação: 1.9597646 | Acc validação: 0.37083334 | LR: 0.0001
Época 408 | Loss treino médio: 1.8947673 | Loss validação: 1.959764 | Acc validação: 0.37291667 | LR: 0.0001
Época 409 | Loss treino médio: 1.8945407 | Loss validação: 1.9596926 | Acc validação: 0.37291667 | LR: 0.0001
Época 410 | Loss treino médio: 1.8945145 | Loss validação: 1.9595745 | Acc validação: 0.375 | LR: 0.0001
Época 411 | Loss treino médio: 1.894536 | Loss validação: 1.9595267 | Acc validação: 0.375 | LR: 0.0001
Época 412 | Loss treino médio: 1.894158 | Loss validação: 1.9594445 | Acc validação: 0.37291667 | LR: 0.0001
Época 413 | Loss treino médio: 1.894138 | Loss validação: 1.9593737 | Acc validação: 0.37291667 | LR: 0.0001
Época 414 | Loss treino médio: 1.8940756 | Loss validação: 1.9593235 | Acc validação: 0.37291667 | LR: 0.0001
Época 415 | Loss treino médio: 1.8938961 | Loss validação: 1.9592259 | Acc validação: 0.37291667 | LR: 0.0001
Época 416 | Loss treino médio: 1.8938173 | Loss validação: 1.959118 | Acc validação: 0.375 | LR: 0.0001
Época 417 | Loss treino médio: 1.8937838 | Loss validação: 1.9590508 | Acc validação: 0.37291667 | LR: 0.0001
Época 418 | Loss treino médio: 1.8936678 | Loss validação: 1.9590429 | Acc validação: 0.37291667 | LR: 0.0001
Época 419 | Loss treino médio: 1.8937291 | Loss validação: 1.9589228 | Acc validação: 0.37291667 | LR: 0.0001
Época 420 | Loss treino médio: 1.8936146 | Loss validação: 1.9588988 | Acc validação: 0.37083334 | LR: 0.0001
Época 421 | Loss treino médio: 1.8934411 | Loss validação: 1.9587865 | Acc validação: 0.37291667 | LR: 0.0001
Época 422 | Loss treino médio: 1.893328 | Loss validação: 1.9586562 | Acc validação: 0.37708333 | LR: 0.0001
Época 423 | Loss treino médio: 1.8931758 | Loss validação: 1.9585665 | Acc validação: 0.37291667 | LR: 0.0001
Época 424 | Loss treino médio: 1.8929714 | Loss validação: 1.9584463 | Acc validação: 0.375 | LR: 0.0001
Época 425 | Loss treino médio: 1.8930169 | Loss validação: 1.9584063 | Acc validação: 0.37083334 | LR: 0.0001
Época 426 | Loss treino médio: 1.8929367 | Loss validação: 1.9583246 | Acc validação: 0.37083334 | LR: 0.0001
Época 427 | Loss treino médio: 1.8927342 | Loss validação: 1.9582552 | Acc validação: 0.37083334 | LR: 0.0001
Época 428 | Loss treino médio: 1.8926555 | Loss validação: 1.9581877 | Acc validação: 0.37291667 | LR: 0.0001
Época 429 | Loss treino médio: 1.8924009 | Loss validação: 1.9581369 | Acc validação: 0.37083334 | LR: 0.0001
Época 430 | Loss treino médio: 1.8925692 | Loss validação: 1.9580575 | Acc validação: 0.36875 | LR: 0.0001
Época 431 | Loss treino médio: 1.8923708 | Loss validação: 1.9579398 | Acc validação: 0.37291667 | LR: 0.0001
Época 432 | Loss treino médio: 1.8922821 | Loss validação: 1.9578878 | Acc validação: 0.375 | LR: 0.0001
Época 433 | Loss treino médio: 1.8922688 | Loss validação: 1.9577906 | Acc validação: 0.37291667 | LR: 0.0001
Época 434 | Loss treino médio: 1.8920112 | Loss validação: 1.9576615 | Acc validação: 0.37291667 | LR: 0.0001
Época 435 | Loss treino médio: 1.892034 | Loss validação: 1.9575316 | Acc validação: 0.37291667 | LR: 0.0001
